tanggal_laporan,tahun,wilayah,jenis_energi,tipe_provider,status_operasional,kapasitas_terpasang_mw,produksi_energi_gwh,populasi_terlayani,biaya_operasional,emisi_karbon_terpangkas,laju_efisiensi,skor_investasi,target_tercapai
2022-01-03,2022.0,Kalimantan,,,Maintenance,939.98825235852,682.6428850880151,,IDR 12554134,,,3.3567365756398444,No
2022-04-07,2022.0,Java,S_Energy,Government,Broken,745.9434923497378,2434.845705388528,-5.0,IDR 467472094,,,5.041314696377711,No
2023-03-02,2023.0,Nusa Tenggara,Solar,,Active,254.1933596612189,2565.3849305866065,6.849426670115244,IDR 260642416,13690.315367623723,71.36537125526617,2.3650423575331536,No
2022-10-24,2022.0,Sulawesi,Wind,Government,Broken,79.62397830822044,938.5359699170376,7.531419240127112,IDR 353358621,4763.431203249013,82.6297375753805,7.101369156844887,No
2023-01-01,2023.0,jawa,Geothermal,Foreign NGO,Maintenance,299.1508420848338,2861.5542272507387,4.757222644919016,IDR 429256037,5888.273939862416,97.923340080884,7.554427607201285,
2023-06-30,2023.0,Sumatra,Hydro,Private,Active,615.3240341652421,244.59442455757636,9.40649687421604,IDR 238880809,1980.7936212930936,79.66775188320946,4.255230861088425,Yes
2023-07-24,2023.0,Sumatra,Geothermal,Private,,98.85452281003782,534.736834416705,,IDR 419137295,13549.514537044766,95.57972818294505,,No
2023-02-05,2023.0,Sulawesi,,Government,Maintenance,521.5479348411745,1658.9853003493915,-5.0,IDR 97033711,4648.624336804013,89.87749347345166,3.159159867299138,Yes
2023-09-19,2023.0,Sumatra,Hydro,Foreign NGO,Broken,617.0007064710447,1769.798166254698,5.908684416872893,IDR 87992091,4254.305460005044,90.24284393873492,7.227134758901405,Yes
2022-01-29,2022.0,,Wind,Foreign NGO,,367.5316962761128,1970.93524157262,7.0798277125384566,IDR 332160970,13843.807670926832,76.56647958689304,7.569681232784085,No
2023-04-25,2023.0,Sulawesi,,Foreign NGO,Maintenance,782.3665935585308,149.21047501485273,6.125806714077573,IDR 436370072,12180.139504872985,,9.717916400098986,No
2023-06-13,2023.0,Sumatra,Geothermal,,Maintenance,151.2683404770832,2885.0636464041777,8.847627046347721,IDR 447288826,2545.6443620309287,67.29302870745099,,Yes
2022-07-16,2022.0,Sulawesi,Geothermal,,,121.38089264901832,229.3054689290176,3.890442291663811,IDR 325432824,11655.20530660337,96.62976814537885,,No
2023-03-18,2023.0,Papua,,Private,Broken,741.7793183934232,514.8796628978669,3.348914530530146,IDR 267489722,13738.979921779966,96.45695727286515,3.3673188006080794,Yes
2022-08-27,2022.0,Papua,,Foreign NGO,Active,520.7167503958885,140.64210082556525,,IDR 172382612,1638.4126640557868,88.38857390378695,,No
2024-03-04,2024.0,Kalimantan,Hydro,Private,Broken,703.9822766063493,1743.889456552875,,IDR 490200203,12465.617426116309,71.25759309440144,2.527248776448787,No
2023-10-15,2023.0,Java,Geothermal,Government,Broken,463.0859716735589,2803.5739633708195,0.9086326616105256,IDR 166650886,8437.59075215931,69.31682253300673,,Yes
2023-07-14,2023.0,Sumatra,Wind,Government,Active,284.08193157715147,2031.2467816333465,8.765524334538187,IDR 374651192,10203.363015992609,97.56718921070458,4.725916720498008,Yes
2022-01-23,2022.0,Bali,Wind,,Active,828.1472017904897,2485.70665859324,6.944734890856119,IDR 270671081,7646.387914121585,62.52862697411074,9.133518031762415,Yes
2022-01-29,2022.0,Kalimantan,Solar,Government,Broken,809.4450850205303,138.51549002988224,6.775057946646618,IDR 308171047,10618.14473112654,92.05544310136976,2.76054194350019,No
2022-02-16,2022.0,Nusa Tenggara,Solar,,Active,709.9616473117054,1671.8443655912056,6.339106779881417,IDR 202805469,994.4189941679216,73.50740401833404,9.745830783290945,Yes
2023-10-31,2023.0,Papua,S_Energy,Foreign NGO,Active,308.5378803684646,1432.7326347660137,8.567581874593996,IDR 482763331,,,8.291378889065545,No
2022-06-20,2022.0,Java,Wind,,Broken,610.7191335256327,1547.0070382402998,5.062535793823461,IDR 290124339,,91.6151506524558,8.93324250904097,Yes
2022-11-14,2022.0,Nusa Tenggara,Hydro,Government,Maintenance,392.9252020930255,309.418237472045,,IDR 469515938,7101.84779233648,63.44291460820361,9.364995907662191,No
2022-05-10,2022.0,Papua,Hydro,Government,Active,137.00296966030243,2084.862547100992,3.914727748731272,IDR 13719793,2688.992400389276,,7.779170774270086,No
2023-07-13,2023.0,Sumatra,Solar,,Broken,921.4478966891306,1559.33920309004,9.30372129122136,IDR 290608585,12441.827021593954,,8.09901848455355,Yes
2023-07-18,2023.0,Papua,Hydro,,Active,179.97769937301334,2318.931664597665,7.137241310771781,IDR 361421575,,,4.940364669450576,No
2022-11-11,2022.0,Sumatra,Geothermal,,Active,952.7254861297624,1507.3428387789745,2.943182792232059,IDR 375089283,7084.3563967628215,88.68768826262384,,No
2022-02-05,2022.0,Sumatra,,Private,Broken,473.705484310058,533.2067450566531,5.858806756041939,IDR 453438672,,88.7852014363081,9.392368840899708,No
2022-02-26,2022.0,,,,Maintenance,225.87628239668868,1979.945166825684,,IDR 12156788,11701.278502428244,62.30166316022989,4.404303203973845,No
2023-12-13,2023.0,Java,Hydro,Foreign NGO,Maintenance,564.8059000094403,599.920450104982,1.8100388064381727,IDR 10161778,7476.5932170416445,,1.3775236575778649,No
2024-02-20,2024.0,Java,Geothermal,,Maintenance,879.2985440825879,2629.944233728964,6.116807604630834,IDR 241409095,,,7.8647894692729565,Yes
2022-01-19,2022.0,Papua,Hydro Power,Private,Broken,745.6136420890831,1878.0370933008005,,IDR 24353915,1565.870013638791,73.98970883406426,6.158417605457665,No
2023-04-22,2023.0,jawa,Geothermal,Foreign NGO,,816.2330904683772,555.8912623151673,0.9973132846912232,IDR 487520951,3278.112534593429,75.61466713904844,8.333883661089803,No
2024-02-27,2024.0,Kalimantan,Geothermal,Private,Active,675.8441983751815,2890.7803666955,9.512233498212366,IDR 118811935,8497.246619872229,89.69500038777556,1.679961399498659,Yes
2022-01-27,2022.0,,Hydro,,Active,707.6627362919598,1603.2598436724295,6.594158506110734,IDR 241605717,,60.55781093257394,6.591087914282109,No
2023-08-27,2023.0,Kalimantan,Wind,Foreign NGO,Active,856.7358689870533,311.4055104277995,,IDR 39957438,1583.9887774658146,85.09869320020707,3.229352991916822,No
2023-03-27,2023.0,Kalimantan,Hydro,Foreign NGO,Active,287.18460841622664,1917.815422803695,6.9225320476259045,IDR 265803723,,60.00418880846925,,No
2022-04-26,2022.0,Papua,Hydro,,Broken,514.9537154609834,834.2768303371497,3.8913450753310728,IDR 196178501,2769.9847864539074,62.39622397189726,1.9891894576757112,Yes
2023-10-26,2023.0,Sulawesi,S_Energy,,Active,260.1489697286221,2430.711010444177,5.370536687123709,IDR 31883414,9796.72036847227,75.51487255382972,8.587623454525566,No
2022-03-17,2022.0,Papua,Hydro Power,Private,Maintenance,988.2846075968148,2471.684013341953,6.919594223298182,IDR 174210890,,91.9560437525832,1.7969882677471931,Yes
2023-11-28,2023.0,JAVA,S_Energy,Private,,946.8563727022826,2938.9473319785197,,IDR 201803649,12470.50950155645,65.50983909144949,1.225876199472983,Yes
2023-07-22,2023.0,Sulawesi,S_Energy,Private,Broken,87.4554708000806,1555.4216399710608,2.9098598616561167,IDR 495061530,1543.0306964798042,81.07561354688724,,No
2022-01-06,2022.0,Papua,,Private,,720.296413889904,1419.3749512104378,8.812282056929117,IDR 111864077,3348.004258813165,85.78319861941628,,Yes
2023-05-17,2023.0,Papua,Geothermal,Government,,928.9859015448824,2285.079255794794,9.27873915029556,IDR 276942011,4850.382879240988,68.7222495985421,6.63875894630684,Yes
2023-04-06,2023.0,Nusa Tenggara,,Private,Active,221.54657787096684,484.164903391587,6.868947389260088,IDR 493784619,9587.586256987386,79.46854970024415,2.185521376249484,Yes
2023-06-20,2023.0,Sumatra,Wind,,Broken,589.547969024998,1686.05499000006,9.34703296031271,IDR 398089411,,94.63347675925132,4.9359694023196745,Yes
2022-09-07,2022.0,Nusa Tenggara,Wind,,Maintenance,919.7138827086396,1684.1180403794676,4.279846581035001,IDR 496750075,,79.46468396389025,2.838372418925864,Yes
2022-12-24,2022.0,JAVA,Wind,Private,Maintenance,82.2486796565089,359.4720561501229,9.553653672384206,IDR 484466174,14185.168280380223,65.97827634793063,8.697729893923569,No
2023-07-19,2023.0,Java,Solar,Foreign NGO,Broken,712.549253884498,1312.1538479700494,,IDR 249874375,5445.139960258032,83.8569432741267,1.4046985715617448,No
2023-08-29,2023.0,Bali,Hydro,,Maintenance,332.4815570039232,2574.5259158448857,0.8990547904787131,IDR 351224166,,82.50360684032353,4.2034395401966895,No
2024-02-09,2024.0,Sumatra,Geothermal,Government,Active,928.176385607704,2582.8455037845147,9.115291902281,IDR 64117132,,61.02428087232899,6.68236671972198,No
2022-04-12,2022.0,Sumatra,,Foreign NGO,Active,972.5053329070994,387.7892282670749,5.1024916858153295,IDR 226162924,3729.992646433046,63.442587418407534,9.21779360246745,Yes
2022-12-21,2022.0,,,Foreign NGO,Active,947.0531646577622,363.0905599687095,4.873106355389412,IDR 406419085,,65.9576914953584,8.811940804245058,Yes
2023-09-02,2023.0,Papua,Wind,Government,Maintenance,500.5035058245906,861.8168833056124,-5.0,IDR 257614307,12364.451408782985,65.17898494735105,9.056727995654471,No
2023-01-29,2023.0,Sulawesi,,Foreign NGO,Broken,868.9405184398478,2636.821581406581,,IDR 354322526,6243.041881792006,69.85969928131546,1.5656796431468387,No
2024-01-01,2024.0,Papua,Solar,Private,Broken,852.3219286083169,473.8174967131469,,IDR 375418151,9034.809992560904,77.25600228295158,8.568309353171136,Yes
2023-12-14,2023.0,Kalimantan,Solar,Foreign NGO,Broken,353.14544958109286,2187.990727619594,8.395708558818583,IDR 134199879,4238.472591071126,74.1252193201614,8.01921320689707,No
2023-07-11,2023.0,Papua,Geothermal,,Maintenance,837.4697004431434,393.38029687799934,0.6470833618063957,IDR 439092692,,93.84469587337468,9.12188484348057,No
2023-08-15,2023.0,Sulawesi,Geothermal,,,85.15725297971798,1907.099775868693,3.092713023081527,IDR 235312991,4980.888782996255,83.2601575574408,3.804186405322012,No
2022-08-25,2022.0,Papua,Geothermal,Foreign NGO,Active,616.4563845579504,1132.59516744552,0.52331857121652,IDR 112990700,,93.29348529855004,9.2058859564603,Yes
2023-01-24,2023.0,Kalimantan,Hydro,,Broken,268.5083954233179,2387.850492601014,,IDR 434053782,3652.0840120204775,80.02749434686876,4.623769765778031,No
2023-01-06,2023.0,Java,,,Active,164.53854148841486,777.7023015935545,7.418997349690479,IDR 214731214,714.64963086773,,6.7068971697322,No
2023-06-14,2023.0,Java,,Private,Active,123.1055415477487,1953.685305230884,8.088332376588971,IDR 377653094,,77.60492306452453,4.817610920862984,No
2022-02-16,2022.0,Nusa Tenggara,Geothermal,Foreign NGO,Active,711.4743370842327,783.4793502700663,,IDR 278536205,3270.261053662557,,4.84883587464086,No
2023-11-03,2023.0,Papua,Hydro,Foreign NGO,Broken,372.8812155796628,2169.614821025246,6.280793823222472,IDR 197117158,7870.153376011402,67.3759431523501,5.919733169154114,No
2022-03-02,2022.0,Bali,Solar,,Maintenance,738.5284329523233,2633.666300226172,2.918955233202507,IDR 406839443,3453.6977290203563,,4.203340386587403,No
2022-12-22,2022.0,Java,Geothermal,Private,Maintenance,112.08852375899524,467.7252174676041,9.27940551679864,IDR 296390266,11566.253125432671,72.51852005685389,8.134632948423121,No
2022-12-09,2022.0,Nusa Tenggara,Solar,Foreign NGO,Broken,349.52582093907984,2613.12749692696,7.865499661863573,IDR 201375430,3999.874251058057,74.7781175643253,6.70274861873715,No
2023-12-02,2023.0,Papua,Wind,,Active,562.5167277565704,1821.368237801464,5.957070588529873,IDR 63702956,10751.038608733508,71.63779170342437,7.207801853850511,No
2022-01-28,2022.0,jawa,,Foreign NGO,Active,801.1870065970154,468.6204235143695,7.108582049329892,IDR 448768203,8887.828383699,65.13914985373313,,No
2022-01-05,2022.0,Java,Geothermal,Private,Broken,352.8148777854664,1339.8713805431648,9.281005372570576,IDR 27380096,14800.622918842322,69.53191466942515,9.726177596332532,No
2022-11-05,2022.0,Nusa Tenggara,,Government,Maintenance,644.5968076151587,566.4948511067839,7.267743270492756,IDR 432961800,14998.564166633858,85.92673137488019,6.941584879956689,Yes
2023-03-03,2023.0,Nusa Tenggara,Geothermal,,Active,891.6788608243778,2131.008877713052,3.999557822054973,IDR 186381147,13108.128208101283,74.66528361914023,2.7747627807735245,Yes
2023-03-10,2023.0,Papua,Solar,,Maintenance,635.0700287731894,2300.717589812054,,IDR 323275994,11519.75885483189,84.03687889550511,7.754412191239304,Yes
2023-10-08,2023.0,Sumatra,Hydro Power,Government,Broken,271.3115010159521,406.809908791117,0.8826425459861847,IDR 461877864,6103.618003008319,80.37954363691183,2.5634269288686045,No
2024-01-09,2024.0,Sumatra,,Private,Broken,73.18074247871112,1567.8055728144686,4.170947837390521,IDR 84336241,11422.512543403902,80.86401171459143,1.5704640666955756,Yes
2023-04-07,2023.0,Sumatra,Hydro Power,Private,Active,876.5939302058833,2462.41266247516,4.360068802533004,IDR 287805733,14371.795287652616,,5.747980565312509,Yes
2022-08-06,2022.0,Sumatra,Wind,Foreign NGO,,70.20594030786778,2814.8728204978897,2.084963226997929,IDR 384572102,838.9748432339404,150.5,5.981715587461125,No
2022-02-04,2022.0,Java,Solar,,Broken,880.9665890499895,1589.201813551133,0.7193120652418167,IDR 381216078,8299.763152867214,60.89659912680167,2.7006901725843875,No
2023-08-06,2023.0,jawa,,Private,Active,552.4902773258514,2855.8097484730806,1.7671217480585568,IDR 267559638,3660.9754136323018,76.40626220834719,4.135410498629431,No
2022-12-14,2022.0,JAVA,Wind,Foreign NGO,Broken,942.1143135872512,1653.4980143224864,,IDR 316122335,8589.206580098333,81.75966728121678,9.511923661108272,Yes
2022-03-31,2022.0,Java,S_Energy,Foreign NGO,Broken,808.8440739849822,1243.1524343397332,8.121743755455032,IDR 381188227,7263.482801503922,66.91583361145615,3.565029088787409,Yes
2022-08-22,2022.0,jawa,Wind,Foreign NGO,,998.0374050066706,2559.7890728033967,,IDR 422103542,8848.644432508123,69.74922323746016,2.4001125468883178,No
2022-04-17,2022.0,Bali,Hydro,,Maintenance,383.17622467912463,1529.6498603284583,3.790453279530696,IDR 383288417,8488.9522105715,,9.933057627989086,No
2023-05-05,2023.0,JAVA,Wind,Government,Maintenance,778.8288744845705,1468.5172806371168,6.194102611480466,IDR 183462422,14421.552067944149,62.68120230008612,,Yes
2022-04-23,2022.0,Java,Hydro Power,,Active,431.83436792878007,1521.906219288502,9.40287718474366,IDR 498395936,8506.698579553673,150.5,7.122283058314708,Yes
2023-06-29,2023.0,Nusa Tenggara,Geothermal,,Broken,505.8818392887134,2555.676505422261,2.08689692271245,IDR 222906319,12770.365277810575,97.2006991251737,3.0840416329533973,Yes
2023-06-23,2023.0,Papua,Geothermal,Foreign NGO,Broken,646.1301900574516,2512.630470895351,,IDR 21987704,5137.394158612275,73.44745544561718,5.951090772877505,Yes
2024-02-11,2024.0,Bali,Geothermal,,Active,879.9932584770219,1270.2079780766126,7.672297964917051,IDR 187682306,6852.459987470209,77.50039162980508,,Yes
2022-05-28,2022.0,Bali,,Private,Active,984.8792957393304,1066.5695936245224,,IDR 72613647,7320.995402649743,84.81731553634225,9.654213350432697,No
2023-06-29,2023.0,Sulawesi,Wind,Foreign NGO,Maintenance,779.8597431712923,1526.591269713475,8.681869159239119,IDR 69506881,4541.556628363005,84.64291454442608,4.895252870954389,No
2024-03-04,2024.0,Java,Geothermal,Government,Active,446.8784430589671,1761.040278237616,8.224497947553017,IDR 147952169,6006.958791430351,96.09600924070772,6.2575676576355175,No
2023-03-24,2023.0,Java,Hydro,Government,Active,450.2891521632167,791.1779108211912,0.8173285624856272,IDR 36153992,,92.58743733516675,9.502896393101324,Yes
2024-02-01,2024.0,Kalimantan,Hydro,,,750.7031865094469,2402.469745675213,1.365301941360489,IDR 347370972,8912.72256791572,,9.903108699441596,No
2023-01-02,2023.0,Bali,Wind,Government,Maintenance,276.8382884798872,1510.8000206240265,0.966705491972597,IDR 46254553,9728.312496315468,96.1618345795758,1.9149252760449684,Yes
2022-10-22,2022.0,Kalimantan,Wind,Foreign NGO,,154.95040747482494,1068.7320904178828,3.680063552093941,IDR 109611882,5601.359773592046,68.76908464836052,8.5088864083815,No
2023-02-03,2023.0,Papua,Geothermal,Government,Maintenance,386.8910497587377,409.7808795955728,5.338245411459298,IDR 55520860,5079.556679719328,83.44805939562812,4.43904844768524,Yes
2023-06-03,2023.0,Sulawesi,Geothermal,Foreign NGO,Broken,322.8770420713777,792.65096517046,,IDR 40952188,9368.459299935364,93.71347713544192,6.353458355850515,Yes
2023-05-09,2023.0,Papua,Wind,,Broken,331.4927144331906,2852.915398092353,3.0428342178097054,IDR 141198316,,83.71725001456787,4.3754327105972095,Yes
2023-11-28,2023.0,Nusa Tenggara,Solar,Government,Maintenance,271.92736349741443,984.7890917766272,9.160170422322604,IDR 290230494,4168.95738121603,97.14197803506104,4.610045850893132,No
2022-03-05,2022.0,Nusa Tenggara,Solar,,Active,89.98853015454378,589.6919391644024,3.998496503783176,IDR 482695922,1110.8521858184304,63.8134031284424,2.429717823866004,No
2024-03-02,2024.0,Nusa Tenggara,Hydro Power,,Maintenance,66.98023799674311,1435.9510957994803,0.9327264816708488,IDR 439022760,,76.69455910614161,6.154898125850793,No
2023-05-21,2023.0,,Wind,Foreign NGO,Maintenance,988.33627024923,990.5544557447212,3.3521575596431705,IDR 439207623,,97.13979050052818,,No
2024-01-10,2024.0,JAVA,Hydro,,Broken,456.3844770490692,201.96182578646304,5.545539514169477,IDR 96272847,783.1745643053259,74.42358508565718,2.704202096845598,No
2023-08-22,2023.0,Bali,Solar,Foreign NGO,Maintenance,415.1103148016976,1037.12113011031,4.378107314588204,IDR 139804524,,88.10314225377357,5.875573864005473,Yes
2023-02-16,2023.0,Sulawesi,Wind,,Broken,695.6649185584164,1677.915009424459,3.101503931442962,IDR 47432725,9997.156684399377,61.15531024098867,9.757916943679774,Yes
2022-07-27,2022.0,Papua,S_Energy,,Maintenance,257.3411934718109,1699.965878857904,,IDR 391449486,1386.052637799529,,7.4296773626841075,Yes
2023-07-30,2023.0,Papua,Wind,Foreign NGO,Maintenance,952.463124752714,1134.0208714129772,8.282062750914182,IDR 44209987,6832.681828022294,95.51581583604798,5.328843036250167,No
2023-08-26,2023.0,Sulawesi,Geothermal,,Maintenance,797.0277636947744,1397.1779931325418,9.963379800179824,IDR 282780878,13740.077410333466,74.5428388372201,9.244755870232378,Yes
2023-08-24,2023.0,Nusa Tenggara,Geothermal,Private,Broken,134.94045219664653,2900.0019628808227,3.63065026847688,IDR 131459030,11973.630019418317,60.80939384122332,6.177829208547752,No
2022-12-19,2022.0,Nusa Tenggara,Hydro,Government,Active,446.7017369956819,1194.3105839679038,,IDR 129288360,4928.84378327543,61.06057256702839,,Yes
2023-10-09,2023.0,,Solar,Private,Broken,885.1623921840564,848.8577584539506,6.371356484431092,IDR 495455277,,93.89688561702138,5.927586830312107,No
2022-04-05,2022.0,Java,,,,947.4954211768396,806.0544277936043,,IDR 380822105,,87.45561206965795,2.62875803829281,No
2023-11-30,2023.0,Bali,Solar,,Broken,494.0314356873762,1427.517376841989,4.224280580634117,IDR 420100285,1551.474696894656,64.05408260061003,7.907543548729069,Yes
2022-05-18,2022.0,Papua,Hydro,Private,Broken,632.7408197501724,2302.6084312791377,9.096830411327243,IDR 290271515,14913.811373137649,62.07443052794547,9.704567928652375,No
2023-07-17,2023.0,Sulawesi,Geothermal,,Maintenance,208.68224878747145,697.3657341465723,5.820037897674725,IDR 436797000,,90.58336381738822,4.247367260889972,Yes
2024-02-02,2024.0,Papua,Hydro,Private,Active,991.6101948301276,2156.958768708228,,IDR 326290364,7256.0253578658385,90.77470404660365,4.914260921126751,No
2023-05-21,2023.0,Bali,Solar,,Active,270.08811631427125,161.33448771330723,6.643391155019099,IDR 473625115,10162.459600789856,64.57982991209786,,Yes
2022-12-11,2022.0,Java,Hydro,,Active,945.5951854283694,1314.9056361534435,,IDR 147855907,10232.807128921717,71.4577753477682,3.567699782153937,No
2023-04-20,2023.0,Bali,Hydro,Private,Maintenance,667.16431654275,2350.008689088082,8.048246797006202,IDR 301706577,3319.992345591675,89.6409904538078,8.14761968390768,Yes
2023-01-20,2023.0,Nusa Tenggara,Wind,Government,Active,627.3499551349162,1082.325571745851,0.8801247400836812,IDR 348164360,3400.7051807276684,79.96565869625223,,No
2022-11-07,2022.0,Nusa Tenggara,Hydro,,Broken,537.0540854656831,1734.8375941916584,3.6569441520296166,IDR 202539279,7308.920198601474,,1.5764640117090365,Yes
2024-02-17,2024.0,Sulawesi,Wind,Foreign NGO,Active,269.1363211318708,694.4397751951414,4.970174507036616,IDR 441056911,13717.81053199662,78.28038052314818,8.54925701520822,Yes
2022-02-27,2022.0,Kalimantan,Solar,,Maintenance,217.7016304052329,2251.7866342658995,3.4879169359865,IDR 490103549,644.9097354492764,85.72440162748947,2.6837940803788656,Yes
2023-08-27,2023.0,JAVA,Hydro,,Active,259.4618986166666,251.6093994794029,7.151781827889337,IDR 251947050,11846.33172126571,79.3717678981802,9.81236045538209,No
2023-12-31,2023.0,Nusa Tenggara,Hydro,,Maintenance,227.1163490370418,2572.373670138951,8.34955692369452,IDR 201413920,1334.138363862485,95.83268883603174,,No
2024-01-03,2024.0,Sulawesi,Geothermal,Foreign NGO,Active,790.6052498884156,674.7695206228376,7.44777840426008,IDR 241249584,7434.220665805208,75.14904549856914,6.548046824352914,Yes
2023-11-26,2023.0,JAVA,Geothermal,,Maintenance,382.6189962083936,2635.7542919541597,9.898666224868617,IDR 427841005,9749.156079565408,68.7322652967868,1.7004125700642736,No
2023-10-19,2023.0,Sumatra,Solar,Private,Broken,104.95054273522656,1122.3347997715002,,IDR 326279528,,72.41208669067774,,Yes
2022-11-21,2022.0,Java,Hydro Power,Foreign NGO,Broken,970.6474986337709,2195.782365976011,8.812400202732004,IDR 31938462,1347.949322430715,,8.221185616247032,
2023-08-31,2023.0,,Solar,Government,,889.5965907152544,1025.7533635799466,7.782915319157619,IDR 275663256,6569.75245206754,78.92166541346107,5.294876427579326,Yes
2022-08-17,2022.0,Java,Hydro,,Broken,931.3646690354524,2727.143846580478,3.940698196802388,IDR 18477060,8965.640277283708,73.46158753308508,9.141431351896204,Yes
2023-01-28,2023.0,Papua,Wind,Private,Active,995.1624315141136,467.2476640032857,7.474183164741202,IDR 391482331,1457.6602909371004,80.68188082876034,6.1762459694572645,No
2023-12-31,2023.0,Papua,Solar,,Broken,215.2004867585129,617.7073888905362,,IDR 170873014,2458.871070631992,65.06272887652001,9.35714975856173,Yes
2023-12-11,2023.0,Nusa Tenggara,,,Broken,426.4299179575258,1529.7873629605267,7.998668082235247,IDR 241283666,10122.910347808558,,9.843489163113006,Yes
2022-11-18,2022.0,Sumatra,Solar,Foreign NGO,Broken,770.3265519188867,337.6214732106238,5.557140724577475,IDR 401352271,8063.75385056445,,,No
2023-04-21,2023.0,Papua,Solar,Government,Maintenance,711.2195871511026,668.3425356351096,3.276756640737905,IDR 32759920,2846.515588390213,82.99021735177462,6.086409153200273,Yes
2023-01-11,2023.0,Nusa Tenggara,Hydro,Foreign NGO,Broken,196.2011110228623,2836.9225084148416,,IDR 87685352,8260.970385263634,87.04386924713272,,Yes
2023-02-22,2023.0,Bali,S_Energy,,,825.0414687410869,2931.820017328873,6.595389987786885,IDR 205000584,13734.039414944027,91.41121672137471,,Yes
2024-02-11,2024.0,Kalimantan,Geothermal,Foreign NGO,Maintenance,263.21854324482763,1191.1520550582236,2.490119115836197,IDR 122663330,726.0199792427769,95.21321525698986,8.754666164029986,No
2023-07-07,2023.0,Sumatra,Solar,Private,Broken,262.6267340814919,2777.529460940413,,IDR 175571698,,75.66026918466119,6.3272812633954265,No
2022-03-26,2022.0,Java,Geothermal,,Maintenance,560.1257017487428,1679.991559452952,4.6194145755659015,IDR 499105621,,88.13963838318327,7.529501218460728,Yes
2022-01-19,2022.0,,,Foreign NGO,Broken,613.292938099618,882.2531510339244,5.910362758772002,IDR 414453074,593.5169229881623,62.83757134752638,,Yes
2023-10-06,2023.0,Java,Hydro,Government,Maintenance,601.0818974459206,2136.956291133736,8.827750144520685,IDR 443111889,2684.4900855791902,62.18613995333904,7.895689151080632,Yes
2023-02-12,2023.0,Sulawesi,Wind,,Maintenance,136.91249552786712,2010.815239067086,9.318059558652148,IDR 469156770,,64.74232369547396,3.797082141162926,No
2023-01-11,2023.0,Java,Solar,,Broken,883.5878194988613,2968.4634254153266,5.523649572489281,IDR 177058581,12133.987985238318,77.04562571756897,8.247090491648578,Yes
2022-10-21,2022.0,Sulawesi,Geothermal,,Broken,302.3200404592708,868.6371334869216,,IDR 155567709,,68.02869466295249,5.582372844724362,No
2023-05-08,2023.0,Java,,,Active,173.03917521866396,2048.972557719033,4.67338108711597,IDR 124690621,9572.261579637,70.903147793637,,No
2022-10-10,2022.0,Sulawesi,Geothermal,,,894.3106758755283,250.868889585396,7.587780487442483,IDR 416757286,6461.771250351947,84.6194465934675,9.574837273194888,Yes
2023-09-19,2023.0,Java,,Private,Broken,957.8689233182656,429.5735122204863,2.4456144869220857,IDR 342980412,3897.810983507116,73.62384279450815,7.885561579403493,Yes
2022-10-19,2022.0,Sumatra,Hydro,Private,Maintenance,869.021236402178,111.36328735817044,,IDR 125724271,7956.58315710145,81.18011919328484,9.871174664862822,Yes
2022-02-24,2022.0,Papua,Geothermal,Private,Active,819.0402709886341,2998.435975073052,6.5251659887293405,IDR 194726976,12063.235110403037,75.67134275599051,4.280229085709834,Yes
2022-02-16,2022.0,Kalimantan,Hydro,Private,Broken,672.4798816070706,2426.593721727685,0.6725006732672489,IDR 258288764,12571.139365814091,66.42083170975314,6.842976701874749,No
2022-04-30,2022.0,Nusa Tenggara,,,Active,573.3145020786824,2381.496742727268,7.363382448220063,IDR 268788628,12774.533212219932,62.81275962972398,,Yes
2022-12-25,2022.0,Kalimantan,,Government,Broken,132.63742191583964,1578.205618335721,,IDR 445476586,5409.088282047202,68.97679682177574,,Yes
2023-09-04,2023.0,Kalimantan,Wind,Private,Maintenance,438.0305524171638,970.1945404257758,,IDR 196477405,12005.11293837842,62.192617840659686,,No
2023-02-17,2023.0,Sumatra,,Private,Active,404.0540911616983,538.6664249417602,4.755452963183061,IDR 455176774,3576.587599079164,,3.625473914896367,No
2022-06-14,2022.0,Bali,Wind,Government,Maintenance,296.7660945723099,925.5567426547448,8.587181016057045,IDR 226270104,11207.163968021809,,9.184038164117265,No
2023-03-28,2023.0,Bali,Solar,Private,,737.2491080041557,1190.3165435945034,7.868719035597318,IDR 375722610,14251.57418095294,72.91014919302123,4.814380493850042,No
2022-12-08,2022.0,Bali,Wind,Government,Active,521.0819483248322,2293.299281242853,3.2374201458170626,IDR 465824616,,74.71022010338962,9.645793111733925,Yes
2023-09-28,2023.0,Java,,,Maintenance,126.99390511226554,1665.019187819142,,IDR 454712094,6885.277002092571,91.01526038485363,2.921528553804782,No
2023-06-09,2023.0,Sumatra,Hydro,Government,Active,259.1740418523208,324.7025170108998,6.949343207710668,IDR 37906904,9892.679332003068,68.45929067019529,9.976815761329805,Yes
2022-02-14,2022.0,Sulawesi,Geothermal,,Broken,699.0958254766161,152.2841259808455,5.850381878257531,IDR 110795104,10675.74867206952,64.52809007740522,7.27822818063579,No
2023-03-02,2023.0,Java,Wind,,Broken,122.32431651578516,396.7633206487831,,IDR 243683658,3053.272494903432,,7.98754081659839,No
2023-04-11,2023.0,Nusa Tenggara,Hydro Power,,Active,858.6465683463302,1290.4462697224,3.444334137677081,IDR 221461602,14596.657490959597,84.555226442263,4.571750549822822,Yes
